"glcm_mean","glcm_variance","glcm_autoCorrelation","glcm_cProminence","glcm_cShade","glcm_cTendency","glcm_contrast","glcm_correlation","glcm_differenceEntropy","glcm_dissimilarity","glcm_energy","glcm_entropy","glcm_homogeneity1","glcm_homogeneity2","glcm_IDMN","glcm_IDN","glcm_inverseVariance","glcm_maxProb","glcm_sumAverage","glcm_sumEntropy","glcm_sumVariance","glrlm_GLN","glrlm_HGLRE","glrlm_LRE","glrlm_LRHGLE","glrlm_LRLGLE","glrlm_LGLRE","glrlm_RLN","glrlm_RP","glrlm_SRE","glrlm_SRHGLE","glrlm_SRLGLE","glszm_SAE","glszm_LAE","glszm_IV","glszm_SZV","glszm_ZP","glszm_LIE","glszm_HIE","glszm_LISAE","glszm_HISAE","glszm_LILAE","glszm_HILAE"
678994,1.2858e+17,1764912,9.48e+29,-6.98e+23,5.14319e+17,11524,1,-4975819.067,11504,31112930370,-3184043.578,273147.3333,273146,278218.4706,276595.8667,11486.5,139020,1906560,-4596177.669,2.82131e+18,2210.189312,5.35708502,1660.29668,11645.57798,321.1991183,0.339816689,432.2897166,0.044146244,0.253132965,1.253738319,0.098447173,0.527236551,7486146.65,214.0695035,183.1021277,0.005040178,0.310887313,6.44822695,0.17358191,3.423042564,934297.8215,72968860.78
130437,1.0154e+15,321464,2.76e+26,-1.06e+21,4.0616e+15,2938,1,-929959.0528,2938,1135620786,-579737.2375,58213,58213,59509.17647,59094.4,2938,24674,380238,-839322.0375,2.02005e+16,603.2647413,5.203971119,743.2057762,3555.070397,350.3974378,0.34950361,103.3537906,0.055337284,0.23621538,1.070465113,0.090879844,0.550643138,1123615.772,44.01796407,47.46706587,0.005560365,0.282466733,8.161676647,0.15473373,4.249170865,310841.4493,7518440.144
988005,3.9221e+17,2528120,6.13e+30,-3.1e+24,1.56884e+18,29054,1,-7329419.309,28894,68174217586,-4766807.419,387371.6667,387361,400085.7647,396018.5333,28754,191148,2778914,-6906508.839,9.20655e+18,6734.91691,6.375231911,1081.762059,6025.283859,225.4282811,0.21652614,2208.749536,0.074868167,0.388313849,2.425688615,0.090305529,0.616178979,9551190.861,707.9239364,818.4129781,0.011543747,0.161772311,10.67296949,0.102367099,6.437863385,1135578.67,83304102.7
1379237,9.86037e+17,3875264,3e+31,-1.09e+25,3.94415e+18,26910,1,-9687379.32,26842,1.06794e+11,-6195539.871,504932.3333,504927.8,516760.2588,512975.8667,26782.5,275466,3479658,-8494068.627,1.68743e+19,4267.880296,7.789361248,1269.725272,9667.250445,198.2009211,0.240256118,1011.360607,0.054051037,0.253230107,2.109148043,0.065908475,0.483553054,19886173.49,250.2862319,242.5615942,0.004249259,0.19716712,12.36141304,0.083077883,6.195348782,1982019.029,253421455.4
895399,302612390399188864,2343660,3.88184837347355e+30,-2.16766733191523e+24,1210449561596726528,28730,0.999999999999952,-6845930.5288185,28682,45633466822,-4297187.89527134,363113,363109.8,375756.847058824,371711.2,28640,180498,2240370,-5773682.12621361,5556225840289315840,4241.72650771389,6.57583650571028,526.682628731717,2977.72263407467,129.469846186098,0.326135655290634,1249.7461430575,0.0790686867300005,0.270511651430299,1.5798418396928,0.105163706743429,0.44581635800658,5750775.1127204,359.406801007557,306.360201511335,0.00838583280085759,0.27406591099916,9.95088161209068,0.12652657033019,4.19907759866004,1062831.97779177,42081652.3161209
645713,112745688048448752,1749874,7.52137283302429e+29,-5.82409599895671e+23,450982752193773760,21362,0.999999999999905,-4771676.2822855,21342,19005759980,-2952460.80982992,259742.333333333,259741,269153.764705882,266142.266666667,21324.5,103822,1517646,-3810929.28580893,1667331003668856832,3097.87428469242,6.35309370529328,485.900125178827,2928.64404506438,146.573018498649,0.356015786440947,1185.65236051502,0.0824031299042904,0.323577780792857,1.82277043145064,0.131897789227275,0.626727972189188,3110180.32566248,305.755927475593,520.984658298466,0.0105656373643377,0.331185688826902,9.15411436541144,0.209098829034289,5.50155396576426,565069.000825972,24211491.9316597
353059,20777387891833480,820802,4.14383785190224e+28,-5.86849644830821e+22,83109551567325584,8314,0.9999999999998,-2843890.49354727,8290,9978713986,-1801327.200659,162544,162543.4,166197.618823529,165028.685714286,8278.44444444445,83086,1039490,-2607091.47688968,544334153117048576,1620.4281926646,4.30910296067167,1063.99867432612,5142.71100309324,320.674628381696,0.441917378602642,352.371188687583,0.0540559908274412,0.27259507622437,0.963731818357809,0.136978317048276,0.543276617626068,5128336.58773784,151.118393234672,131.350951374207,0.0056492451748519,0.438157152924595,5.90274841437632,0.21530583994879,3.43190934308256,1010644.73412556,31918478.192389
823934,235767090281798176,2104098,2.56086431678285e+30,-1.55404958553319e+24,943068361127174528,18176,0.999999999999961,-6289411.9898097,18132,44731578426,-3997961.03656368,338237.333333333,338234.4,346227.6,343671.066666667,18093.5,160278,2262340,-5682378.03972995,5263516863940516864,3010.84932791497,5.96884443055121,1139.91976659373,6606.92476815672,261.678857976451,0.333851435054936,875.700427216839,0.0550950111946725,0.295402461001473,1.65546356166135,0.112434966023451,0.56400377476588,8967865.29878049,258.642276422764,290.418699186992,0.0056490039611918,0.324031729900632,7.43394308943089,0.180531123090134,4.14715452251634,1312372.79916582,80181793.625
1730149,1606101016017678592,5967110,7.69234465982199e+31,-2.22303239505817e+25,6424404064070691840,22082,0.999999999999993,-10079434.7732973,22070,96539333952,-6373939.06371886,525513,525512.2,535247.270588235,532132.4,22059.5,254724,1986150,-4643330.09576835,2919354496329600000,3531.88294772922,8.59588688946015,2462.60694087404,32525.1185089974,250.336982290774,0.208676092544987,1023.37720651243,0.0433972578287984,0.28620198766858,2.12112136405488,0.0724088234928778,0.483298489844676,9729608.65618729,341.020066889632,340.426086956522,0.00555946019314941,0.161693608324043,13.1197324414716,0.0770771876215115,6.13476605070368,737667.853926793,151660524.776589
2561114,6222646895959101440,7523852,6.53058947700665e+32,-1.27495180046737e+26,24890587583836364800,44204,0.999999999999996,-18578682.1145989,44204,276114316168,-11744065.627959,926574,926574,946075.764705882,939835.2,44204,371572,5286940,-13972063.0058499,72728582322342739968,7238.85630511272,7.5200469136875,1258.83814777812,10110.6500586421,220.140437897282,0.23783568384422,855.623343903393,0.0484390550796727,0.131424054111173,0.959189313673894,0.0341175204828443,0.277044306102021,36254624.325431,336.329022988506,120.005747126437,0.00292894160422677,0.245569524265645,9.22126436781609,0.0595431087814884,2.66626506814337,4098871.32344189,381342620.54454
1581103,1676941116639974912,3871358,6.70744894796418e+31,-2.12113148377026e+25,6707764466559868928,31018,0.999999999999991,-12802845.1109355,30862,220548829722,-8415396.56369985,655402.5,655392.6,668986.291764706,664640.742857143,30730.2222222222,409934,4503722,-12172601.067381,47754043487017132032,7443.19930330928,6.29907937297835,3076.12994526002,15042.4739363026,693.373243154046,0.211420233059633,2595.56021398358,0.0478328528029945,0.413042170273264,2.55859238387132,0.0944556214337262,0.667362418377334,12004138.1499239,1379.3429731101,1623.85134449518,0.0117291058565193,0.149178927786234,9.24733637747336,0.0990062837324441,6.20827798480225,1595084.80111203,98871743.7272958
732596,163533065035573760,1945568,1.40427763915415e+30,-9.5842751732517e+23,654132260142271232,23672,0.999999999999928,-5430804.56855216,23548,29401028586,-3410522.93803042,292950.666666667,292942.4,303313.717647059,299998.533333333,23439.5,140718,1988040,-4831437.09323336,3320224529814381056,3836.41523855499,7.32866682758066,470.788478558211,2935.11859361171,155.031278215821,0.255454872565058,1024.24354332609,0.0812151230413361,0.25836782005493,2.0772010024999,0.0639180798314913,0.441794608991717,5135403.86940299,251.535447761194,200.847014925373,0.00700479619440923,0.181666925787728,11.8236940298507,0.0867675906386908,5.14830925550738,785078.740801721,52839210.988806
831161,220792117695094944,2360454,2.44046278162299e+30,-1.46810755152352e+24,883168470780362240,17578,0.99999999999996,-5746091.07352121,17578,31725727778,-3594617.7269392,310817,310817,318572,316090.4,17578,137348,1950014,-4672673.59763045,2983978543354837504,2583.68263473054,7.48481219379423,1218.12966793685,8990.07653783342,236.161579870562,0.276493981733503,1045.87577572128,0.0573349396687869,0.339243712119304,2.4931405752027,0.0972118625586469,0.620514769757486,6449247.10704225,231.861971830986,379.681690140845,0.00664798157291868,0.236869848721961,10.7615023474178,0.141240223062222,6.79398937988943,765578.568181534,72869733.4619718
2007329,2495503972783140352,6933910,1.60884570827978e+32,-4.00743352114872e+25,9982015891132536832,25938,0.999999999999995,-11760763.2742369,25934,129230284612,-7443068.72881759,606363.666666667,606363.4,617804.305882353,614143.333333333,25930.5,283614,2417178,-5626782.24557034,5106752173154854912,3989.00312779267,8.9361781352398,2205.49769139112,30162.805108728,205.078576481978,0.211594036507464,728.353738456956,0.0432983906593105,0.2036588385893,1.81104133645056,0.0432858151222177,0.412645194878916,16791057.6917135,361.928370786517,237.640449438202,0.00459166728469304,0.158293149188514,13.4248595505618,0.0576589578799678,5.68602250393785,1024830.9565861,332587746.265449
701368,109897538642187168,2366002,8.64962328989747e+29,-6.16627054139014e+23,439590154568736512,12148,0.999999999999945,-3901774.48845009,12120,15310529096,-2441581.02181026,217352.166666667,217350.8,222694.032941176,220984.876190476,12100.2222222222,94772,901832,-1967924.2327969,239350677164977728,2017.13846631481,8.81682707233778,1056.39832350202,12692.2949394598,127.49411522474,0.191728974783539,474.057746041602,0.0574706491096599,0.248449560479363,1.91413029390408,0.0598407154086367,0.455965090487774,4491915.83380282,194.938028169014,140.912676056338,0.00633408271776755,0.146537167449139,11.7,0.0760823686548035,4.88473231619347,326164.173555947,84704163.4295775
1698486,1668071104895690240,5336848,7.699410840867e+31,-2.26655374949442e+25,6672284419582733312,28036,0.999999999999992,-10905949.8710999,28032,101725134422,-6892830.68500836,564202.666666667,564202.4,576568.894117647,572611.733333333,28028.5,222056,3025908,-7341839.88995803,11018661873707843584,4930.66094950604,8.24773600439078,1282.32299670692,12822.1039379802,172.272808612331,0.189471943987072,863.921652030735,0.0503193288914972,0.213943279013511,1.67231888601991,0.0464173206854121,0.422791388877724,13519759.2518854,338.211161387632,234.609351432881,0.00457762281216557,0.175723143958438,10.9532428355958,0.0727485626115559,4.62471764546578,1256401.79828389,163672823.269231
510151,43276773425917184,1580648,1.80205822973257e+29,-1.76620797992094e+23,173107093703659744,8986,0.999999999999896,-2833566.61348104,8962,20091752198,-1891759.79658625,161811,161809.4,165759.835294118,164496.4,8941,141000,1217838,-2553038.25267586,478461893251722944,1807.3784004909,10.3610145223972,1727.40314992841,15660.125383514,191.374105133974,0.122497215972364,636.05174882389,0.0585102563488834,0.362393316345861,3.57351890723616,0.0497961244543928,0.614171680701248,3020958.53596059,338.138916256158,354.150738916256,0.0121472510112736,0.0764293924466338,15.9674876847291,0.0482141966564056,9.73964650492803,236954.237216475,41402860.8078818
1756224,1614934718879388160,6120510,7.96954643272614e+31,-2.26894664793414e+25,6459738875517534208,18420,0.999999999999994,-9832345.7610663,18384,105413929688,-6307153.93287358,514409.5,514407.6,522513.232941176,519920.342857143,18357.2222222222,241712,2142520,-4795358.65914265,3114336413731045376,3543.20653621555,9.10695625448212,2558.78260424137,33919.0275586518,218.567219746383,0.142394193445571,504.83874603012,0.0372024773701763,0.193211417450715,1.56838165927009,0.0310602833438326,0.373668758742761,25087946.2590856,264.871043376319,129.475967174678,0.00325107193901858,0.106500260518432,13.4407971864009,0.0398037435304133,5.03393118895616,1562204.40085711,477173629.807737
3148754,10085785047985160192,10410386,1.59995061306429e+33,-2.54061079040119e+26,40343140191940591616,36308,0.999999999999998,-20075109.0832859,36128,323506217126,-12726761.9815183,999228,999216,1015129.41176471,1010042.4,35970.5,376768,4707732,-11705005.7155413,43104721761169063936,5832.41296345692,9.36489730594825,3410.03430248066,38303.9828754335,400.36373810794,0.190865712338105,1113.18330221392,0.0368013004631329,0.20152395462734,1.82670104689615,0.0434217193799632,0.356367669361401,43558839.6114532,380.231527093596,225.768472906404,0.00318833352638719,0.159517480842912,13.0708128078818,0.0623578703309089,4.39835712635244,3377933.65371613,652160298.956897
87598,249805880063562,275358,3.06686215772316e+25,-1.75056585162421e+20,999223520251744,2504,0.999999999994988,-475298.917816661,2504,238735704,-284071.467775661,31304,31304,32408.7058823529,32055.2,2504,10332,136988,-274557.014336681,804945302065731,374.774687065369,8.02642559109875,245.610570236439,1949.78372739917,94.5353355354659,0.286001970329161,75.201668984701,0.0873420796890185,0.176640365689295,1.07661377081125,0.0641192838298367,0.574750848959463,721022.701298701,18.6883116883117,23.8571428571429,0.00467687074829932,0.351756854256854,7.49350649350649,0.176645576949083,4.55698453235203,127839.040526696,10529802.2207792
817086,253127015379741824,1939012,2.70391348575689e+30,-1.65460998485344e+24,1012508061518953600,13628,0.999999999999973,-6941761.09518313,13616,51206450426,-4419895.87771912,372338,372337.2,378342.564705882,376421.2,13605.5,178378,2392320,-6390219.77710518,7438269343306836992,2626.61730769231,4.33365384615385,2745.92760989011,14702.4260989011,768.707768620269,0.435927007020757,536.989285714286,0.0383063137013476,0.257824891841837,0.997952964678972,0.123005891909308,0.502648022972113,20454215.8082902,157.552677029361,138.958549222798,0.00304661478476377,0.44886154289004,5.96373056994819,0.226365279840439,2.87841983290717,3834397.83142103,137202024.096718
713959,155795572297903232,2007204,1.27063265791618e+30,-8.8985154294414e+23,623182289191598336,14578,0.999999999999953,-5484692.43172865,14578,22539052006,-3382574.41798252,298351,298351,304782.470588235,302724.4,14578,101854,1441478,-3946188.12401841,1839544773584578560,2181.34163976759,5.93273079406068,923.646223369916,5429.8061975468,408.251121691414,0.398295495301628,312.21885087153,0.0505297633028002,0.157689605081481,0.661651049556252,0.0784268476322672,0.373583952829301,11432731.9031579,152.347368421053,71.3789473684211,0.00309898483780892,0.56563567251462,5.31157894736842,0.203384236260122,2.19103823413672,2427327.29002865,85235019.9031579
631072,88051377821328160,2007896,5.61062715657085e+29,-4.44532766655796e+23,352205511285304192,8388,0.999999999999952,-3873958.46263395,8376,13418664334,-2399496.50895617,216910,216909.2,220602.8,219421.2,8365.5,73162,972716,-2287988.48876978,372074745964392768,1220.9305156008,8.08585970347422,1604.11905288781,15257.8269528657,288.278756669371,0.264131690885397,257.079663642399,0.0407550368860591,0.222890831156862,1.6225665379957,0.066520558235148,0.511115755984147,5417842.98139535,104.195348837209,107.204651162791,0.00387799642863585,0.190791343669251,11.6232558139535,0.0935618601865512,5.94133061271362,659566.251075581,69629019.6209302
160788,1458735457474410,505910,6.03384010257561e+26,-1.87635567012844e+21,5834941829893604,4036,0.999999999998616,-869664.306672094,4036,826909924,-529942.661355561,54408,54408,56188.5882352941,55618.8,4036,17486,263528,-528281.470461697,5274578553523342,620.5103926097,7.7810623556582,388.289145496536,3626.96766743649,67.074015268155,0.252899666410059,98.6277136258661,0.0763399153737659,0.127507531582152,0.941939596565762,0.037093858073446,0.371512542222766,903921,33.7972972972973,20.1891891891892,0.00521861777150917,0.28788475975976,9.66891891891892,0.0826026307557756,4.00574941182101,109420.807471847,10384294.5202703
305199,10735196361449992,837702,1.59989506014891e+28,-2.62108280131416e+22,42940785445796192,3778,0.999999999999824,-1913907.35868936,3778,6879030798,-1243708.61156006,113363,113363,115029.764705882,114496.4,3778,75718,840662,-1797960.20710857,178967504334435392,885.645512239347,6.0131459655485,1495.4338168631,11583.8068902992,222.208975521306,0.270726302004634,119.008159564823,0.0380718982448268,0.220931103725967,1.16657562378708,0.0758983631724482,0.590907195819421,4054445.55144033,65.8065843621399,78.7695473251029,0.00419377664256252,0.261660951074531,8.95884773662551,0.151371721729521,5.42000595135803,426016.116416324,43468335.4279835
1218313,583661027341218560,3951290,1.38610758069081e+31,-5.68864474036192e+24,2334644109364842496,32082,0.999999999999973,-7147776.52184496,32042,50603290174,-4534390.83926683,377213.666666667,377211,391341.529411765,386820.933333333,32007,184806,2146122,-4773753.85420921,3126278950453984256,5947.92759769767,9.80648288397455,624.928324750076,6348.07397758255,73.6886566360362,0.13848665387593,2255.06579824296,0.083735819956572,0.372639443011119,3.63309324033325,0.0527581939330416,0.593323208278219,5395205.25929243,584.31303179579,731.970891177788,0.0113288146599834,0.111779867641937,15.1088222122705,0.0633971089278828,9.30721565042014,411203.52055145,76981445.6077026
874790,292546383829381888,2079120,3.58196268518293e+30,-2.04733019375161e+24,1170185535317515776,11516,0.99999999999998,-7014680.96999973,11508,80110118868,-4616952.69233058,376533.333333333,376532.8,381608.729411765,379984.666666667,11501,261678,2514152,-6672423.3866929,8177258796134981632,2749.38113509193,6.16418864908074,6412.52693844924,29957.5608313349,1484.2088740119,0.234671151967315,737.866506794564,0.0326383018690711,0.347513453235955,2.06987914125686,0.0929730032153559,0.612431510557298,12889686.068323,463.667701863354,448.827639751553,0.00672072466944262,0.149546885783299,9.37422360248447,0.0918139030744791,5.77567193740195,2061732.72406487,93404075.4565217
307795,19238901297167668,544660,2.91623095297113e+28,-4.73730216320144e+22,76955605188638992,31654,0.999999999999177,-3457949.12291482,27754,15017959942,-2209081.3991695,189812.5,189589,201292.098823529,197651.028571429,24686.2222222222,109678,1021622,-3224196.06554741,1014211899135961856,5114.59487828482,3.68383830864289,325.107273133328,557.145239335964,283.628097678189,0.515562834478937,2286.46460209931,0.131701243186007,0.414614795072333,1.82284727417151,0.177089761141184,0.629542264804242,777668.861878453,613.5601359966,862.836804079898,0.0230695321385152,0.324163715351561,7.17127071823204,0.203461256278614,4.85536203949188,741836.353079756,983923.205694858
789739,157765942379191968,2578202,1.57433835339413e+30,-9.96748662295042e+23,631063769516750464,17406,0.999999999999945,-4448790.53484799,17406,21611316698,-2819647.18233405,244255,244255,251934.117647059,249476.8,17406,119524,1343674,-2885298.84830559,715104150814726272,3303.80681318681,9.3267032967033,715.334065934066,7569.38131868132,81.24774496337,0.139748931623932,1049.73384615385,0.0717235726220877,0.33854892591022,3.02704961963392,0.0496099574885575,0.615280068393884,3172235.8064962,438.665514858328,506.7000691085,0.0114048362180397,0.0984920909160716,14.7878369039392,0.060620788375263,9.07039074490341,266970.706917185,41639057.9723566
773772,189322723328587200,2205238,1.81362344598134e+30,-1.17193878660138e+24,757290893314330112,18660,0.999999999999951,-5675074.65334199,18624,24606189698,-3503657.28404561,306906,306903.6,315114.988235294,312488.4,18592.5,115980,1562828,-4091494.69904551,2046921380257465856,2683.99343633242,6.48611531859033,711.620317075634,4406.41946884782,240.989843145175,0.358381158347078,645.15045945673,0.0623983970360289,0.232902722504523,1.18468947525738,0.0971940104400059,0.47406189352618,7004404.8173913,201.258385093168,179.894409937888,0.00507227199979837,0.354012767425811,7.24099378881988,0.167134452812401,3.3704978642859,1301631.29407522,61194420.9055901
919172,336892123304819840,2299544,4.55410646303235e+30,-2.47729093655655e+24,1347568493219261184,17792,0.999999999999974,-7314831.28473948,17424,58239939994,-4670135.77682309,390095.833333333,390072.8,397708.287058823,395275.295238095,17116.1666666667,169672,2634500,-6756002.75956289,8741467199977795584,3190.78427263704,4.46090217271424,1896.23888827617,12331.7996029558,445.312375923679,0.43444174846513,804.844049851108,0.0453762924261078,0.291339455299075,1.26373065396667,0.141138299313826,0.576474508513429,7765652.53612717,418.981213872832,427.125722543353,0.00692630293567146,0.288145672768144,8.82875722543353,0.159497888356431,5.25469360880769,1424114.31676742,52635445.5643064
1630177,1361389958959874304,5257214,5.7885646210168e+31,-1.77544290269692e+25,5445559835839483904,14322,0.999999999999995,-9622086.21402588,14314,176720294886,-6426882.75893618,505132.333333333,505131.8,511445.670588235,509425.466666667,14307,411248,3419090,-7866233.85241869,12655917611442872320,3803.29287837663,12.5193227349102,8658.85200982293,79678.7539097842,949.954256602473,0.087788835753163,803.344319503684,0.0301371890653849,0.312200864833274,3.9134826470157,0.0276708738796161,0.497901094932047,101542394.923695,213.016064257028,118.839357429719,0.00193981131634505,0.0901372155287818,12.8975903614458,0.0441928855807588,6.57309894062751,6374652.00172858,1620609993.04418
1573892,1464375686409477632,4583002,5.80392017281215e+31,-1.84381339477998e+25,5857502745637874688,35392,0.999999999999988,-11141154.2021429,35304,102967560648,-7000841.76572208,573520.666666667,573514.8,589077.670588235,584100.133333333,35227,229880,3285780,-8394834.98810346,16480136468486565888,5569.91098151408,6.57801496478873,933.91103653169,8045.62824603873,153.547789667694,0.297854619033646,1401.3183318662,0.0613794850147742,0.263422889373663,1.73244819476422,0.0778191972130706,0.467308725175217,6699523.80857354,298.450110864745,277.288248337029,0.00456901646264247,0.25773261065944,10.2912047302291,0.112723218181895,5.08568738056924,1081145.66817196,54604693.8750924
146814,1185893416687290,420414,4.0896930450914e+26,-1.39283022056811e+21,4743573666744768,4392,0.999999999998148,-844342.665504143,4392,1022286072,-522520.210195073,52824,52824,54761.6470588235,54141.6,4392,27336,356808,-701087.570167377,11886926353338244,692.816167418958,8.98727944193681,315.967583093968,2423.07139926139,53.6490248711986,0.224769753339716,188.416495691424,0.0878166552556665,0.258713178769959,2.70726606548055,0.0494487439679497,0.485212098014449,1158553.5915493,69.4976525821596,51.6291079812207,0.00767539908471767,0.152184402712572,16.6291079812207,0.0558988248152082,8.73431948760527,115913.837360459,14509808.5868545
1624431,1575731239836829696,4578356,6.65278893992087e+31,-2.04773117031246e+25,6302924959347283968,33638,0.999999999999989,-11271135.0773283,33634,166287444128,-7324916.71667333,580329.666666667,580329.4,595167.364705883,590419.333333333,33630.5,370614,4221974,-10282060.9936042,29207955678188728320,7493.2863260228,7.00688617556854,1526.3820380765,12963.2651466929,203.922130277955,0.188232178564769,1484.06834095249,0.0577886422461359,0.273159619240498,1.9358162674102,0.0519420654972072,0.482412572719663,30102528.1336554,335.334943639291,276.399355877617,0.00415331830737231,0.150424494542852,11.1409017713366,0.0656809442819566,5.61193994514857,3151238.90758253,300283234.92351
3083423,10106210078210314240,10027096,1.53735436080226e+33,-2.49293611108818e+26,40424840312841224192,39002,0.999999999999998,-21039193.3320997,39002,310616168962,-13199233.7635237,1043473,1043473,1060679.76470588,1055173.6,39002,397168,4321114,-11694388.6208977,43747613440659906560,5450.05428571429,7.26497536945813,2651.05990147783,31368.0327586207,416.002575944171,0.304517651888342,819.766305418719,0.0381373923041372,0.146993417610811,1.01241892775627,0.0502392626283077,0.316517832900794,32320054.6199495,378.210858585859,179.171717171717,0.00297584381328834,0.217765852974186,10.9955808080808,0.0698113520342704,3.55011191198968,3866697.56132576,506403347.938131
899841,253721152224493280,2717112,3.28705072117958e+30,-1.82646576359654e+24,1014884608897959168,13918,0.999999999999973,-5639777.11375709,13586,36454107484,-3593749.32758865,306599.333333333,306588.2,312537.948235294,310640.60952381,13399.3888888889,161610,1925818,-4417594.65307378,2468666295311328768,2608.0295728368,9.17935377875137,1262.94906900329,9932.35542168675,193.478702689546,0.142952491785323,321.93838992333,0.0464495122292459,0.169791203567325,1.42067670432571,0.0276832811973956,0.382921106541029,19021923.4465116,119.144186046512,65.8744186046512,0.00273456876486524,0.140191860465116,11.0395348837209,0.0516439641747342,4.67436236791435,1824588.18760078,217012853.951163
596632,98477223811990816,1396834,5.60876418803015e+29,-4.70036392741097e+23,393908895247945088,17980,0.999999999999909,-4905157.05215546,17924,32938579924,-3126938.65940241,267693.333333333,267689.6,275589.341176471,273063.066666667,17875,171284,1664236,-4422423.63411514,2522194229141530624,2820.43183760684,5.47991452991453,1122.52297008547,4925.17361111111,292.786502849003,0.400869539411206,819.320085470085,0.0674667531625041,0.273302723862224,1.39462072455622,0.127995156357906,0.456660417486419,8573339.34222738,196.573085846868,177.252900232019,0.00621328431902548,0.359618136117556,10.0730858468677,0.160174891703227,4.72089075104745,1834281.10330465,47189661.7436195
2136583,3207107169935153664,6705800,2.34245988719934e+32,-5.48179528969187e+25,12828428679740581888,32082,0.999999999999995,-13456942.5830449,32074,246638042258,-8730897.94845506,686510.333333333,686509.8,700658.964705882,696131.466666667,32067,477526,4574018,-10778266.8954679,33049194932694528000,6313.26287360461,10.7074780938663,3086.94694514464,27871.9680710599,362.510049897305,0.132131580175783,1733.87588524787,0.0473486786018755,0.311007326874306,3.40130979489506,0.0391257702874428,0.49275990336188,44897993.6445066,401.849545136459,339.376487053884,0.00406081273088946,0.109338309618226,14.5822253324003,0.0531603188084315,7.27335659627828,3037104.08584228,687017796.529741
1063924,523733391650777920,2817056,9.48528528494881e+30,-4.45769475538997e+24,2094933566603085568,26096,0.999999999999975,-8562858.53079795,26092,58205895414,-5331293.4853952,449644.666666667,449644.4,461155.011764706,457471.733333333,26088.5,188624,2546848,-6926189.34725105,9497138836884119552,3728.36677344205,6.49257425742574,1080.38002329645,5658.67508736168,369.555923607067,0.355307727463923,948.399097262667,0.0591977107000638,0.231784260667687,1.31051873177098,0.0921553477300107,0.413312559845645,12587642.8107607,229.9146567718,183.749536178108,0.00464583081935562,0.373911822304679,9,0.169228146305198,3.21898130677478,2478399.43243068,90343033.0426716
421987,28803804969121588,1235068,8.20662666236219e+28,-9.72382792599542e+22,115215219876473840,12514,0.999999999999783,-2735360.13208763,12514,6753804498,-1683974.87849263,155497,155497,161017.882352941,159251.2,12514,60934,832462,-1938375.49554324,231523503873608736,1836.73437261195,6.4799021855418,477.516276937185,3980.01406082837,92.0023445327492,0.337470494336611,554.594069998472,0.0806155514212141,0.270894430916561,1.5607923438121,0.107654926789827,0.505242497503913,1907305.25342466,167.120547945205,176.01095890411,0.00899424614664317,0.310884322678843,9.13013698630137,0.146676076030514,4.72156241720701,307180.904986682,17502718.5808219
970914,391975966813916736,2555676,5.91207255398478e+30,-3.04459544453472e+24,1567903867255631872,35140,0.999999999999955,-7587620.75700098,35116,50697650012,-4747810.88408561,398260,398258.4,413747.364705882,408791.6,35095,191738,2313816,-6173031.7022869,6771343255529022464,5896.32916255076,4.8347601800022,485.660355614093,2986.60218417298,113.191630004634,0.466336098610959,1781.47184721765,0.0873634197442671,0.293992249428416,1.09572216924609,0.165980850012585,0.499299147463013,11865313.0874363,374.398981324278,280.95246179966,0.00564779433974024,0.531437464629315,6.19524617996604,0.253151440902487,3.1528099380143,2523924.89951542,70363934.0806452
1796144,2088000942380508160,5467958,1.07778495844008e+32,-3.00027732645226e+25,8.352003769522e+18,26404,0.999999999999993,-12334611.4565886,26400,136323633986,-7810326.1579993,634016.666666667,634016.4,645662.894117647,641936.133333333,26396.5,289486,3132860,-8239097.38001564,15388516503962923008,3968.40448223679,7.50176551127765,1790.61886574908,13826.1640844563,330.937603088244,0.267222742667724,813.409886863155,0.0427924733105962,0.222226925729597,1.32030673975341,0.0894366029014229,0.451255133421474,15418917.2883895,396.803745318352,258.865168539326,0.00411673646102514,0.202775280898876,9.30112359550562,0.099558681938018,4.1128195847158,2507924.55932314,142248862.801498
723142,178815804539897856,2002366,1.49613821767477e+30,-1.03447215350764e+24,715263218159576576,14992,0.999999999999958,-6197386.62401486,14988,34234336730,-3856080.61502963,334454.666666667,334454.4,341066.188235294,338950.533333333,14984.5,155722,1510440,-4591578.89176795,2835921453063488512,2118.83410833229,7.89556365464371,2971.08357421139,7827.6107829584,2530.22836810356,0.278427973971206,764.840894809602,0.0464132806029002,0.310683420118665,2.35907367524299,0.0874006443991218,0.695971871375803,7222107.30209372,215.608175473579,449.69591226321,0.0058505115551978,0.22422205605406,11.8494516450648,0.152862744302683,8.24227448169496,5289319.59257478,32340879.1016949
639984,77654062241387168,2243908,5.08884439132941e+29,-3.97577383210151e+23,310616248965539456,9296,0.99999999999994,-3270604.15237562,9276,13688143674,-2079709.76654987,184961.333333333,184960,189049.529411765,187741.466666667,9258.5,88742,771740,-1551114.51099959,116583731882321376,1767.4415689446,10.5034371209058,1324.92135058633,16946.0800646987,120.044140607449,0.139106517050815,399.170238576628,0.0520023971990621,0.271399419965917,2.70170951815348,0.0433900831884941,0.514518404284639,4705236.7199341,168.657331136738,150.650741350906,0.0063820168014215,0.108707212154494,14.6095551894563,0.0537758853198891,7.77345562124991,274567.373391452,88676312.2207578
